state,year,old_block,plot,term.trmt,herb.trmt,cc.bm.kgha,yield.kgha,weed.bm.term.kgha,weed.bm.harv.kgha,density.harv.allspp.m2,soybean.pop.ha,density.term.allspp.m2,rye.pop.ha,region,DPP,soybean.plant.date,rye.plant.date,termination.date,plotID
AR,2020,AR4,407,Late,Sequential,NA,4290.260973,NA,NA,NA,NA,NA,NA,South Central,-12,5/21/2020,11/1/2019,5/9/2020,A04LQ
AR,2020,AR4,406,Mid,Sequential,NA,4057.930847,NA,NA,NA,NA,NA,NA,South Central,-24,5/21/2020,11/1/2019,4/27/2020,A04MQ
AR,2020,AR4,408,No cover,Sequential,0,3629.629404,NA,NA,NA,NA,NA,NA,South Central,NA,5/21/2020,11/1/2019,NA,A04NQ
AR,2020,AR4,405,Early,Standard,2573,3982.317229,337.4,NA,NA,87905.18333,NA,NA,South Central,-43,5/21/2020,11/1/2019,4/8/2020,A04ER
AR,2020,AR4,409,Late,Standard,5489.5,4564.279931,235.2,NA,NA,159664.5167,NA,NA,South Central,-12,5/21/2020,11/1/2019,5/9/2020,A04LR
AR,2020,AR4,401,Mid,Standard,2797.5,4057.137717,0,NA,NA,132754.7667,NA,NA,South Central,-24,5/21/2020,11/1/2019,4/27/2020,A04MR
AR,2020,AR4,410,No cover,Standard,0,3125.047478,970.4,NA,NA,73553.31667,NA,NA,South Central,NA,5/21/2020,11/1/2019,NA,A04NR
AR,2020,AR4,404,Early,Weedy,2528.6,1047.767478,NA,NA,NA,141724.6833,NA,NA,South Central,-43,5/21/2020,11/1/2019,4/8/2020,A04EW
AR,2020,AR4,412,Late,Weedy,4865.3,1314.272304,NA,NA,NA,111226.9667,NA,NA,South Central,-12,5/21/2020,11/1/2019,5/9/2020,A04LW
AR,2020,AR4,402,Mid,Weedy,4038.2,1782.135534,NA,NA,NA,184780.2833,NA,NA,South Central,-24,5/21/2020,11/1/2019,4/27/2020,A04MW
AR,2020,AR4,411,No cover,Weedy,0,1344.297148,NA,NA,NA,48437.55,NA,NA,South Central,NA,5/21/2020,11/1/2019,NA,A04NW
DE,2017,DE1,105,Early,Sequential,1580,4316.269506,0,0,0,245775.7167,0,NA,Mid Atlantic,-49,6/1/2017,10/15/2016,4/13/2017,D71EQ
DE,2017,DE1,111,Late,Sequential,3380,NA,0,0,0,283449.3667,0,NA,Mid Atlantic,-16,6/1/2017,10/15/2016,5/16/2017,D71LQ
DE,2017,DE1,108,Mid,Sequential,4340,3396.248342,0,0,0,281655.3833,0,NA,Mid Atlantic,-29,6/1/2017,10/15/2016,5/3/2017,D71MQ
DE,2017,DE1,102,No cover,Sequential,0,3733.915684,0,0,0,229629.8667,0,NA,Mid Atlantic,NA,NA,,NA,D71NQ
DE,2017,DE1,104,Early,Standard,1580,4081.370486,0.63,2.30247578,0.968783638,NA,2,NA,Mid Atlantic,-49,6/1/2017,10/15/2016,4/13/2017,D71ER
DE,2017,DE1,110,Late,Standard,3380,2757.616629,15.02,6.462863294,1.506996771,NA,7,NA,Mid Atlantic,-16,6/1/2017,10/15/2016,5/16/2017,D71LR
DE,2017,DE1,107,Mid,Standard,4340,3057.189205,12.87,0.681377826,0.107642626,NA,7,NA,Mid Atlantic,-29,6/1/2017,10/15/2016,5/3/2017,D71MR
DE,2017,DE1,101,No cover,Standard,0,3591.217447,287.28,14.26049516,2.691065662,NA,65,NA,Mid Atlantic,NA,NA,,NA,D71NR
DE,2017,DE1,106,Early,Weedy,1580,3271.458237,0,621.03,4,NA,0,NA,Mid Atlantic,-49,6/1/2017,10/15/2016,4/13/2017,D71EW
DE,2017,DE1,112,Late,Weedy,3380,2425.174129,0,1020.79,3,NA,0,NA,Mid Atlantic,-16,6/1/2017,10/15/2016,5/16/2017,D71LW
DE,2017,DE1,109,Mid,Weedy,4340,2591.751746,0,935,3,NA,0,NA,Mid Atlantic,-29,6/1/2017,10/15/2016,5/3/2017,D71MW
DE,2017,DE1,103,No cover,Weedy,0,2596.123552,0,2532.87,11,NA,0,NA,Mid Atlantic,NA,NA,,NA,D71NW
DE,2017,DE2,203,Early,Sequential,1510,3209.068797,0,0,0,287037.3333,0,NA,Mid Atlantic,-49,6/1/2017,10/15/2016,4/13/2017,D72EQ
DE,2017,DE2,211,Late,Sequential,2200,3366.885964,0,0,0,231423.85,0,NA,Mid Atlantic,-16,6/1/2017,10/15/2016,5/16/2017,D72LQ
DE,2017,DE2,201,Mid,Sequential,3570,3053.68727,0,0,0,276273.4333,0,NA,Mid Atlantic,-29,6/1/2017,10/15/2016,5/3/2017,D72MQ
DE,2017,DE2,207,No cover,Sequential,0,3543.885205,0,0,0,267303.5167,0,NA,Mid Atlantic,NA,6/1/2017,10/15/2016,NA,D72NQ
DE,2017,DE2,204,Early,Standard,1510,4003.368252,102.52,0,0,NA,9,NA,Mid Atlantic,-49,6/1/2017,10/15/2016,4/13/2017,D72ER
DE,2017,DE2,202,Late,Standard,2200,3469.654286,20.07,0,0,NA,10,NA,Mid Atlantic,-16,6/1/2017,10/15/2016,5/16/2017,D72LR
DE,2017,DE2,205,Mid,Standard,3570,3928.867953,79.95,0,0,NA,24,NA,Mid Atlantic,-29,6/1/2017,10/15/2016,5/3/2017,D72MR
DE,2017,DE2,209,No cover,Standard,0,3574.069751,764.61,4.094725511,0.215285253,NA,56,NA,Mid Atlantic,NA,6/1/2017,10/15/2016,NA,D72NR
DE,2017,DE2,210,Early,Weedy,1510,2616.248454,0,649.81,6,NA,0,NA,Mid Atlantic,-49,6/1/2017,10/15/2016,4/13/2017,D72EW
DE,2017,DE2,206,Late,Weedy,2200,3601.016131,0,149.87,2,NA,0,NA,Mid Atlantic,-16,6/1/2017,10/15/2016,5/16/2017,D72LW
DE,2017,DE2,212,Mid,Weedy,3570,2320.043124,0,1598.29,7,NA,0,NA,Mid Atlantic,-29,6/1/2017,10/15/2016,5/3/2017,D72MW
DE,2017,DE2,208,No cover,Weedy,0,3061.027864,0,370.52,5,NA,0,NA,Mid Atlantic,NA,6/1/2017,10/15/2016,NA,D72NW
DE,2017,DE3,311,Early,Sequential,1430,2931.34403,0,0,0,220659.95,0,NA,Mid Atlantic,-49,6/1/2017,10/15/2016,4/13/2017,D73EQ
DE,2017,DE3,302,Late,Sequential,3880,3147.827026,0,0,0,290625.3,0,NA,Mid Atlantic,-16,6/1/2017,10/15/2016,5/16/2017,D73LQ
DE,2017,DE3,312,Mid,Sequential,3920,2627.932795,0,0,0,261921.5667,0,NA,Mid Atlantic,-29,6/1/2017,10/15/2016,5/3/2017,D73MQ
DE,2017,DE3,306,No cover,Sequential,0,4054.454973,0,0,0,287037.3333,0,NA,Mid Atlantic,NA,6/1/2017,10/15/2016,NA,D73NQ
DE,2017,DE3,309,Early,Standard,1430,3665.40347,90.5,2.713670614,0.215285253,NA,87,NA,Mid Atlantic,-49,6/1/2017,10/15/2016,4/13/2017,D73ER
DE,2017,DE3,310,Late,Standard,3880,2954.30303,59.18,7.117330463,1.937567277,NA,23,NA,Mid Atlantic,-16,6/1/2017,10/15/2016,5/16/2017,D73LR
DE,2017,DE3,301,Mid,Standard,3920,3304.605959,16.65,0,0,NA,15,NA,Mid Atlantic,-29,6/1/2017,10/15/2016,5/3/2017,D73MR
DE,2017,DE3,305,No cover,Standard,0,3718.600331,239.17,0,0,NA,22,NA,Mid Atlantic,NA,6/1/2017,10/15/2016,NA,D73NR
DE,2017,DE3,303,Early,Weedy,1430,2921.556571,0,985.63,7,NA,0,NA,Mid Atlantic,-49,6/1/2017,10/15/2016,4/13/2017,D73EW
DE,2017,DE3,307,Late,Weedy,3880,2973.900396,0,348.69,3,NA,0,NA,Mid Atlantic,-16,6/1/2017,10/15/2016,5/16/2017,D73LW
DE,2017,DE3,308,Mid,Weedy,3920,2826.128843,0,771.91,7,NA,0,NA,Mid Atlantic,-29,6/1/2017,10/15/2016,5/3/2017,D73MW
DE,2017,DE3,304,No cover,Weedy,0,2862.831815,0,984.94,8,NA,0,NA,Mid Atlantic,NA,6/1/2017,10/15/2016,NA,D73NW
DE,2017,DE4,405,Early,Sequential,1870,4068.903261,0,0,0,217071.9833,0,NA,Mid Atlantic,-49,6/1/2017,10/15/2016,4/13/2017,D74EQ
DE,2017,DE4,406,Late,Sequential,5020,3767.593748,0,0,0,206308.0833,0,NA,Mid Atlantic,-16,6/1/2017,10/15/2016,5/16/2017,D74LQ
DE,2017,DE4,404,Mid,Sequential,4950,2649.954578,0,0,0,148900.6167,0,NA,Mid Atlantic,-29,6/1/2017,10/15/2016,5/3/2017,D74MQ
DE,2017,DE4,410,No cover,Sequential,0,2742.233931,0,0,0,163252.4833,0,NA,Mid Atlantic,NA,6/1/2017,10/15/2016,NA,D74NQ
DE,2017,DE4,403,Early,Standard,1870,3321.753655,18.1,1.941872982,0.322927879,NA,6,NA,Mid Atlantic,-49,6/1/2017,10/15/2016,4/13/2017,D74ER
DE,2017,DE4,407,Late,Standard,5020,3200.499158,46.91,1.92787944,0.645855759,NA,22,NA,Mid Atlantic,-16,6/1/2017,10/15/2016,5/16/2017,D74LR
DE,2017,DE4,409,Mid,Standard,4950,3736.362549,150.5,1.988159311,0.322927879,NA,41,NA,Mid Atlantic,-29,6/1/2017,10/15/2016,5/3/2017,D74MR
DE,2017,DE4,411,No cover,Standard,0,2835.916303,439.76,14.54574812,2.691065662,NA,55,NA,Mid Atlantic,NA,6/1/2017,10/15/2016,NA,D74NR
DE,2017,DE4,408,Early,Weedy,1870,2209.681664,0,1230,11,NA,0,NA,Mid Atlantic,-49,6/1/2017,10/15/2016,4/13/2017,D74EW
DE,2017,DE4,402,Late,Weedy,5020,3375.646414,0,574.94,8,NA,0,NA,Mid Atlantic,-16,6/1/2017,10/15/2016,5/16/2017,D74LW
DE,2017,DE4,401,Mid,Weedy,4950,2830.220046,0,708.35,7,NA,0,NA,Mid Atlantic,-29,6/1/2017,10/15/2016,5/3/2017,D74MW
DE,2017,DE4,412,No cover,Weedy,0,1715.600173,0,820,14,NA,0,NA,Mid Atlantic,NA,6/1/2017,10/15/2016,NA,D74NW
DE,2018,DE1,106,Early,Sequential,703.1,4167.754839,NA,NA,NA,380324.4667,NA,NA,Mid Atlantic,-51,6/5/2018,10/27/2017,4/15/2018,D81EQ
DE,2018,DE1,109,Late,Sequential,1680,5116.412903,NA,NA,NA,403646.25,NA,NA,Mid Atlantic,-11,6/5/2018,10/27/2017,5/25/2018,D81LQ
DE,2018,DE1,102,Mid,Sequential,1240,4565.264516,NA,NA,NA,342650.8167,NA,NA,Mid Atlantic,-21,6/5/2018,10/27/2017,5/15/2018,D81MQ
DE,2018,DE1,112,No cover,Sequential,0,4714.025806,NA,NA,NA,391088.3667,NA,NA,Mid Atlantic,NA,6/5/2018,10/27/2017,NA,D81NQ
DE,2018,DE1,101,Early,Standard,703.1,3723.909677,282.7,0.952380952,0.095238095,321123.0167,176,NA,Mid Atlantic,-51,6/5/2018,10/27/2017,4/15/2018,D81ER
DE,2018,DE1,103,Late,Standard,1680,4692.077419,18.12,14.28571429,0.476190476,385706.4167,25,NA,Mid Atlantic,-11,6/5/2018,10/27/2017,5/25/2018,D81LR
DE,2018,DE1,107,Mid,Standard,1240,4496.980645,185.1,8.571428571,0.285714286,351620.7333,122,NA,Mid Atlantic,-21,6/5/2018,10/27/2017,5/15/2018,D81MR
DE,2018,DE1,114,No cover,Standard,0,4616.477419,713.4,0,0,348032.7667,195,NA,Mid Atlantic,NA,6/5/2018,10/27/2017,NA,D81NR
DE,2018,DE1,104,Early,Weedy,703.1,2592.348387,NA,1120,6,301389.2,NA,NA,Mid Atlantic,-51,6/5/2018,10/27/2017,4/15/2018,D81EW
DE,2018,DE1,113,Late,Weedy,1680,3033.754839,NA,1280,4,349826.75,NA,NA,Mid Atlantic,-11,6/5/2018,10/27/2017,5/25/2018,D81LW
DE,2018,DE1,111,Mid,Weedy,1240,3572.709677,NA,1560,5,331886.9167,NA,NA,Mid Atlantic,-21,6/5/2018,10/27/2017,5/15/2018,D81MW
DE,2018,DE1,108,No cover,Weedy,0,2107.045161,NA,1877,9,256539.6167,NA,NA,Mid Atlantic,NA,6/5/2018,10/27/2017,NA,D81NW
DE,2018,DE2,202,Early,Sequential,432,4362.851613,NA,NA,NA,392882.35,NA,NA,Mid Atlantic,-51,6/5/2018,10/27/2017,4/15/2018,D82EQ
DE,2018,DE2,203,Late,Sequential,1760,5367.6,NA,NA,NA,369560.5667,NA,NA,Mid Atlantic,-11,6/5/2018,10/27/2017,5/25/2018,D82LQ
DE,2018,DE2,214,Mid,Sequential,1070,5084.709677,NA,NA,NA,328298.95,NA,NA,Mid Atlantic,-21,6/5/2018,10/27/2017,5/15/2018,D82MQ
DE,2018,DE2,213,No cover,Sequential,0,4675.006452,NA,NA,NA,342650.8167,NA,NA,Mid Atlantic,NA,6/5/2018,10/27/2017,NA,D82NQ
DE,2018,DE2,209,Early,Standard,432,5231.032258,331.9,0,0,428762.0167,183,NA,Mid Atlantic,-51,6/5/2018,10/27/2017,4/15/2018,D82ER
DE,2018,DE2,208,Late,Standard,1760,4672.567742,49.38,5.714285714,0.095238095,362384.6333,21,NA,Mid Atlantic,-11,6/5/2018,10/27/2017,5/25/2018,D82LR
DE,2018,DE2,211,Mid,Standard,1070,4906.683871,133.5,5.714285714,0.095238095,374942.5167,137,NA,Mid Atlantic,-21,6/5/2018,10/27/2017,5/15/2018,D82MR
DE,2018,DE2,207,No cover,Standard,0,4301.883871,714.9,8.571428571,0.095238095,337268.8667,218,NA,Mid Atlantic,NA,6/5/2018,10/27/2017,NA,D82NR
DE,2018,DE2,205,Early,Weedy,432,1221.793548,NA,1420,10,267303.5167,NA,NA,Mid Atlantic,-51,6/5/2018,10/27/2017,4/15/2018,D82EW
DE,2018,DE2,210,Late,Weedy,1760,3148.374194,NA,890,5,306771.15,NA,NA,Mid Atlantic,-11,6/5/2018,10/27/2017,5/25/2018,D82LW
DE,2018,DE2,204,Mid,Weedy,1070,2504.554839,NA,560,5,235011.8167,NA,NA,Mid Atlantic,-21,6/5/2018,10/27/2017,5/15/2018,D82MW
DE,2018,DE2,201,No cover,Weedy,0,1341.290323,NA,1410,7,261921.5667,NA,NA,Mid Atlantic,NA,6/5/2018,10/27/2017,NA,D82NW
DE,2018,DE3,302,Early,Sequential,492,4418.941935,NA,NA,NA,294213.2667,NA,NA,Mid Atlantic,-51,6/5/2018,10/27/2017,4/15/2018,D83EQ
DE,2018,DE3,311,Late,Sequential,2310,5257.858065,NA,NA,NA,401852.2667,NA,NA,Mid Atlantic,-11,6/5/2018,10/27/2017,5/25/2018,D83LQ
DE,2018,DE3,312,Mid,Sequential,1630,5174.941935,NA,NA,NA,326504.9667,NA,NA,Mid Atlantic,-21,6/5/2018,10/27/2017,5/15/2018,D83MQ
DE,2018,DE3,307,No cover,Sequential,0,4916.43871,NA,NA,NA,317535.05,NA,NA,Mid Atlantic,NA,6/5/2018,10/27/2017,NA,D83NQ
DE,2018,DE3,301,Early,Standard,492,4726.219355,630,4.761904762,0.571428571,321123.0167,174,NA,Mid Atlantic,-51,6/5/2018,10/27/2017,4/15/2018,D83ER
DE,2018,DE3,303,Late,Standard,2310,5240.787097,45.64,5.714285714,0.095238095,355208.7,18,NA,Mid Atlantic,-11,6/5/2018,10/27/2017,5/25/2018,D83LR
DE,2018,DE3,305,Mid,Standard,1630,4809.135484,199.1,0,0,342650.8167,241,NA,Mid Atlantic,-21,6/5/2018,10/27/2017,5/15/2018,D83MR
DE,2018,DE3,314,No cover,Standard,0,4977.406452,874.95,0.952380952,0.19047619,306771.15,212,NA,Mid Atlantic,NA,6/5/2018,10/27/2017,NA,D83NR
DE,2018,DE3,309,Early,Weedy,492,2799.63871,NA,510,5,292419.2833,NA,NA,Mid Atlantic,-51,6/5/2018,10/27/2017,4/15/2018,D83EW
DE,2018,DE3,308,Late,Weedy,2310,2011.935484,NA,660,4,312153.1,NA,NA,Mid Atlantic,-11,6/5/2018,10/27/2017,5/25/2018,D83LW
DE,2018,DE3,313,Mid,Weedy,1630,1136.43871,NA,1020,5,240393.7667,NA,NA,Mid Atlantic,-21,6/5/2018,10/27/2017,5/15/2018,D83MW
DE,2018,DE3,306,No cover,Weedy,0,1194.967742,NA,1240,8,245775.7167,NA,NA,Mid Atlantic,NA,6/5/2018,10/27/2017,NA,D83NW
DE,2018,DE4,412,Early,Sequential,513.8,4516.490323,NA,NA,NA,256539.6167,NA,NA,Mid Atlantic,-51,6/5/2018,10/27/2017,4/15/2018,D84EQ
DE,2018,DE4,404,Late,Sequential,2850,NA,NA,NA,NA,NA,NA,NA,Mid Atlantic,-11,6/5/2018,10/27/2017,5/25/2018,D84LQ
DE,2018,DE4,406,Mid,Sequential,1620,NA,NA,NA,NA,NA,NA,NA,Mid Atlantic,-21,6/5/2018,10/27/2017,5/15/2018,D84MQ
DE,2018,DE4,410,No cover,Sequential,0,NA,NA,NA,NA,NA,NA,NA,Mid Atlantic,NA,6/5/2018,10/27/2017,NA,D84NQ
DE,2018,DE4,413,Early,Standard,513.8,3977.535484,338.82,0,0,245775.7167,172,NA,Mid Atlantic,-51,6/5/2018,10/27/2017,4/15/2018,D84ER
DE,2018,DE4,411,Late,Standard,2850,NA,33.16,1.904761905,0.095238095,NA,13,NA,Mid Atlantic,-11,6/5/2018,10/27/2017,5/25/2018,D84LR
DE,2018,DE4,408,Mid,Standard,1620,NA,132.98,1.904761905,0.19047619,NA,155,NA,Mid Atlantic,-21,6/5/2018,10/27/2017,5/15/2018,D84MR
DE,2018,DE4,405,No cover,Standard,0,NA,1131.1,0.952380952,0.095238095,NA,228,NA,Mid Atlantic,NA,6/5/2018,10/27/2017,NA,D84NR
DE,2018,DE4,414,Early,Weedy,513.8,NA,NA,550,4,182986.3,NA,NA,Mid Atlantic,-51,6/5/2018,10/27/2017,4/15/2018,D84EW
DE,2018,DE4,401,Late,Weedy,2850,NA,NA,1210,7,NA,NA,NA,Mid Atlantic,-11,6/5/2018,10/27/2017,5/25/2018,D84LW
DE,2018,DE4,403,Mid,Weedy,1620,NA,NA,1560,7,NA,NA,NA,Mid Atlantic,-21,6/5/2018,10/27/2017,5/15/2018,D84MW
DE,2018,DE4,409,No cover,Weedy,0,NA,NA,1140,7,NA,NA,NA,Mid Atlantic,NA,6/5/2018,10/27/2017,NA,D84NW
DE,2019,DE1,105,Early,Sequential,300,2097.479661,NA,NA,NA,210972.44,NA,NA,Mid Atlantic,-52,6/3/2019,10/16/2018,4/12/2019,D91EQ
DE,2019,DE1,111,Late,Sequential,910,2271.099826,NA,NA,NA,217430.78,NA,NA,Mid Atlantic,-10,6/3/2019,10/16/2018,5/24/2019,D91LQ
DE,2019,DE1,108,Mid,Sequential,550,1986.764629,NA,NA,NA,159305.72,NA,NA,Mid Atlantic,-25,6/3/2019,10/16/2018,5/9/2019,D91MQ
DE,2019,DE1,102,No cover,Sequential,0,2233.543815,NA,NA,NA,219583.56,NA,NA,Mid Atlantic,NA,6/3/2019,10/16/2018,NA,D91NQ
DE,2019,DE1,104,Early,Standard,330,2216.35091,268.99,5.741626794,0.574162679,191597.42,369,NA,Mid Atlantic,-52,6/3/2019,10/16/2018,4/12/2019,D91ER
DE,2019,DE1,110,Late,Standard,780,2160.599301,NA,2.765550239,0.669856459,152847.38,NA,NA,Mid Atlantic,-10,6/3/2019,10/16/2018,5/24/2019,D91LR
DE,2019,DE1,107,Mid,Standard,630,1895.444931,331.52,53.89473684,8.133971292,109791.78,354,NA,Mid Atlantic,-25,6/3/2019,10/16/2018,5/9/2019,D91MR
DE,2019,DE1,101,No cover,Standard,0,2655.581893,480.33,23.92344498,2.200956938,202361.32,538,NA,Mid Atlantic,NA,6/3/2019,10/16/2018,NA,D91NR
DE,2019,DE1,106,Early,Weedy,200,1823.745051,NA,10.9,2,213125.22,NA,NA,Mid Atlantic,-52,6/3/2019,10/16/2018,4/12/2019,D91EW
DE,2019,DE1,112,Late,Weedy,1140,1427.704603,NA,390,4,178680.74,NA,NA,Mid Atlantic,-10,6/3/2019,10/16/2018,5/24/2019,D91LW
DE,2019,DE1,109,Mid,Weedy,540,1232.0851,NA,280,4,135625.14,NA,NA,Mid Atlantic,-25,6/3/2019,10/16/2018,5/9/2019,D91MW
DE,2019,DE1,103,No cover,Weedy,0,1448.663835,NA,249.67,2,167916.84,NA,NA,Mid Atlantic,NA,6/3/2019,10/16/2018,NA,D91NW
DE,2019,DE2,206,Early,Sequential,180,1978.710677,NA,NA,NA,204514.1,NA,NA,Mid Atlantic,-52,6/3/2019,10/16/2018,4/12/2019,D92EQ
DE,2019,DE2,213,Late,Sequential,1340,1909.243155,NA,NA,NA,191597.42,NA,NA,Mid Atlantic,-10,6/3/2019,10/16/2018,5/24/2019,D92LQ
DE,2019,DE2,211,Mid,Sequential,790,1947.714559,NA,NA,NA,157152.94,NA,NA,Mid Atlantic,-25,6/3/2019,10/16/2018,5/9/2019,D92MQ
DE,2019,DE2,201,No cover,Sequential,0,2234.409322,NA,NA,NA,163611.28,NA,NA,Mid Atlantic,NA,6/3/2019,10/16/2018,NA,D92NQ
DE,2019,DE2,208,Early,Standard,170,1864.91524,124.22,82.29665072,8.516746411,182986.3,281,NA,Mid Atlantic,-52,6/3/2019,10/16/2018,4/12/2019,D92ER
DE,2019,DE2,203,Late,Standard,1230,2406.84721,NA,4.038277512,0.4784689,189444.64,NA,NA,Mid Atlantic,-10,6/3/2019,10/16/2018,5/24/2019,D92LR
DE,2019,DE2,204,Mid,Standard,660,2375.793724,39.92,140.6698565,9.85645933,135625.14,88,NA,Mid Atlantic,-25,6/3/2019,10/16/2018,5/9/2019,D92MR
DE,2019,DE2,210,No cover,Standard,0,2083.232471,484.28,41.75502392,4.784688995,170069.62,508,NA,Mid Atlantic,NA,6/3/2019,10/16/2018,NA,D92NR
DE,2019,DE2,212,Early,Weedy,250,1191.40628,NA,310,3,170069.62,NA,NA,Mid Atlantic,-52,6/3/2019,10/16/2018,4/12/2019,D92EW
DE,2019,DE2,202,Late,Weedy,1420,1686.61585,NA,630,4,185139.08,NA,NA,Mid Atlantic,-10,6/3/2019,10/16/2018,5/24/2019,D92LW
DE,2019,DE2,207,Mid,Weedy,670,757.256096,NA,416.56,2,107639,NA,NA,Mid Atlantic,-25,6/3/2019,10/16/2018,5/9/2019,D92MW
DE,2019,DE2,205,No cover,Weedy,0,1662.800694,NA,36.91,2,122708.46,NA,NA,Mid Atlantic,NA,6/3/2019,10/16/2018,NA,D92NW
DE,2019,DE3,313,Early,Sequential,230,1653.14543,NA,NA,NA,157152.94,NA,NA,Mid Atlantic,-52,6/3/2019,10/16/2018,4/12/2019,D93EQ
DE,2019,DE3,302,Late,Sequential,1910,2721.991457,NA,NA,NA,215278,NA,NA,Mid Atlantic,-10,6/3/2019,10/16/2018,5/24/2019,D93LQ
DE,2019,DE3,306,Mid,Sequential,1480,2727.346624,NA,NA,NA,182986.3,NA,NA,Mid Atlantic,-25,6/3/2019,10/16/2018,5/9/2019,D93MQ
DE,2019,DE3,309,No cover,Sequential,0,1411.526859,NA,NA,NA,208819.66,NA,NA,Mid Atlantic,NA,6/3/2019,10/16/2018,NA,D93NQ
DE,2019,DE3,310,Early,Standard,210,1885.657472,161.52,0,0,189444.64,286,NA,Mid Atlantic,-52,6/3/2019,10/16/2018,4/12/2019,D93ER
DE,2019,DE3,312,Late,Standard,1100,2250.532192,NA,1.53492823,0.28708134,195902.98,NA,NA,Mid Atlantic,-10,6/3/2019,10/16/2018,5/24/2019,D93LR
DE,2019,DE3,311,Mid,Standard,660,1786.13666,92.33,54.54545455,7.942583732,127014.02,32,NA,Mid Atlantic,-25,6/3/2019,10/16/2018,5/9/2019,D93MR
DE,2019,DE3,305,No cover,Standard,0,2208.93798,501.26,15.31100478,1.626794258,157152.94,488,NA,Mid Atlantic,NA,6/3/2019,10/16/2018,NA,D93NR
DE,2019,DE3,307,Early,Weedy,290,1160.065955,NA,71.38,2,185139.08,NA,NA,Mid Atlantic,-52,6/3/2019,10/16/2018,4/12/2019,D93EW
DE,2019,DE3,308,Late,Weedy,1030,1124.136198,NA,0,0,193750.2,NA,NA,Mid Atlantic,-10,6/3/2019,10/16/2018,5/24/2019,D93LW
DE,2019,DE3,301,Mid,Weedy,1190,1013.585787,NA,1230,5,133472.36,NA,NA,Mid Atlantic,-25,6/3/2019,10/16/2018,5/9/2019,D93MW
DE,2019,DE3,304,No cover,Weedy,0,925.8278872,NA,294,3,163611.28,NA,NA,Mid Atlantic,NA,6/3/2019,10/16/2018,NA,D93NW
DE,2019,DE4,404,Early,Sequential,400,2452.192783,NA,NA,NA,170069.62,NA,NA,Mid Atlantic,-52,6/3/2019,10/16/2018,4/12/2019,D94EQ
DE,2019,DE4,407,Late,Sequential,1130,2488.683747,NA,NA,NA,178680.74,NA,NA,Mid Atlantic,-10,6/3/2019,10/16/2018,5/24/2019,D94LQ
DE,2019,DE4,408,Mid,Sequential,760,1734.645241,NA,NA,NA,99027.88,NA,NA,Mid Atlantic,-25,6/3/2019,10/16/2018,5/9/2019,D94MQ
DE,2019,DE4,402,No cover,Sequential,0,1765.28967,NA,NA,NA,131319.58,NA,NA,Mid Atlantic,NA,6/3/2019,10/16/2018,NA,D94NQ
DE,2019,DE4,403,Early,Standard,450,2472.446141,150.68,56.25741627,5.167464115,167916.84,235,NA,Mid Atlantic,-52,6/3/2019,10/16/2018,4/12/2019,D94ER
DE,2019,DE4,409,Late,Standard,1080,2095.686291,NA,1.205741627,0.19138756,152847.38,NA,NA,Mid Atlantic,-10,6/3/2019,10/16/2018,5/24/2019,D94LR
DE,2019,DE4,401,Mid,Standard,1270,2612.53353,29.36,6.04784689,0.4784689,161458.5,16,NA,Mid Atlantic,-25,6/3/2019,10/16/2018,5/9/2019,D94MR
DE,2019,DE4,410,No cover,Standard,0,1738.059877,282.08,10.37320574,0.19138756,105486.22,452,NA,Mid Atlantic,NA,6/3/2019,10/16/2018,NA,D94NR
DE,2019,DE4,412,Early,Weedy,260,1274.165692,NA,1620,8,120555.68,NA,NA,Mid Atlantic,-52,6/3/2019,10/16/2018,4/12/2019,D94EW
DE,2019,DE4,411,Late,Weedy,1340,924.4610352,NA,540,3,161458.5,NA,NA,Mid Atlantic,-10,6/3/2019,10/16/2018,5/24/2019,D94LW
DE,2019,DE4,413,Mid,Weedy,690,904.9759083,NA,620,4,96875.1,NA,NA,Mid Atlantic,-25,6/3/2019,10/16/2018,5/9/2019,D94MW
DE,2019,DE4,405,No cover,Weedy,0,1498.289551,NA,91.05,3,152847.38,NA,NA,Mid Atlantic,NA,6/3/2019,10/16/2018,NA,D94NW
DE,2020,DE1,105,Early,Sequential,NA,2572.036525,NA,0,0,NA,NA,NA,Mid Atlantic,-43,5/20/2020,10/30/2019,4/7/2020,D01EQ
DE,2020,DE1,111,Late,Sequential,NA,2653.029995,NA,0,0,NA,NA,NA,Mid Atlantic,-7,5/20/2020,10/30/2019,5/13/2020,D01LQ
DE,2020,DE1,108,Mid,Sequential,NA,2197.333078,NA,0,0,NA,NA,NA,Mid Atlantic,-22,5/20/2020,10/30/2019,4/28/2020,D01MQ
DE,2020,DE1,102,No cover,Sequential,0,2696.72696,NA,0,0,NA,NA,NA,Mid Atlantic,NA,5/20/2020,10/30/2019,NA,D01NQ
DE,2020,DE1,104,Early,Standard,580,2621.817878,NA,0,0,NA,NA,NA,Mid Atlantic,-43,5/20/2020,10/30/2019,4/7/2020,D01ER
DE,2020,DE1,110,Late,Standard,2980,2484.48456,NA,0,0,NA,NA,NA,Mid Atlantic,-7,5/20/2020,10/30/2019,5/13/2020,D01LR
DE,2020,DE1,107,Mid,Standard,1940,2979.798238,NA,0,0,NA,NA,NA,Mid Atlantic,-22,5/20/2020,10/30/2019,4/28/2020,D01MR
