state,year,block,plot,term_trmt,herb_trmt,date,wap,species_code,seq_ct_1,seq_ct_2,seq_quad_area_1,seq_quad_area_2,seq_qt_3,seq_quad_3,latin_name,Count_per1m_1,Count_per1m_2,Count_per1m_3,plotID
AR,2018,1,106,Late,Weedy,6/7/2018,2,DIGSA,2,1,1,1,NA,NA,Digitaria sanguinalis,2,1,NA,A81LW
AR,2018,1,107,Early,Standard,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A81ER
AR,2018,1,108,Late,Sequential,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A81LQ
AR,2018,1,109,Mid,Weedy,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A81MW
AR,2018,1,110,No cover,Standard,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A81NR
AR,2018,1,111,No cover,Sequential,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A81NQ
AR,2018,1,112,No cover,Weedy,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A81NW
AR,2018,2,201,No cover,Standard,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A82NR
AR,2018,2,202,Early,Sequential,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A82EQ
AR,2018,2,203,Late,Standard,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A82LR
AR,2018,2,204,Late,Sequential,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A82LQ
AR,2018,2,205,No cover,Sequential,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A82NQ
AR,2018,2,206,Mid,Sequential,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A82MQ
AR,2018,2,207,Early,Weedy,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A82EW
AR,2018,2,208,Mid,Weedy,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A82MW
AR,2018,2,209,Early,Standard,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A82ER
AR,2018,2,210,No cover,Weedy,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A82NW
AR,2018,2,211,Mid,Standard,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A82MR
AR,2018,2,212,Late,Weedy,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A82LW
AR,2018,3,301,No cover,Sequential,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A83NQ
AR,2018,3,302,Mid,Standard,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A83MR
AR,2018,3,303,Mid,Weedy,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A83MW
AR,2018,3,304,Late,Weedy,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A83LW
AR,2018,3,305,Late,Sequential,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A83LQ
AR,2018,3,306,Early,Weedy,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A83EW
AR,2018,3,307,Early,Standard,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A83ER
AR,2018,3,308,No cover,Standard,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A83NR
AR,2018,3,309,No cover,Weedy,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A83NW
AR,2018,3,310,Late,Standard,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A83LR
AR,2018,3,311,Early,Sequential,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A83EQ
AR,2018,3,312,Mid,Sequential,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A83MQ
AR,2018,4,401,Mid,Standard,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A84MR
AR,2018,4,402,Mid,Weedy,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A84MW
AR,2018,4,403,Early,Sequential,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A84EQ
AR,2018,4,404,Early,Weedy,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A84EW
AR,2018,4,405,Early,Standard,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A84ER
AR,2018,4,406,Mid,Sequential,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A84MQ
AR,2018,4,407,Late,Sequential,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A84LQ
AR,2018,4,408,No cover,Sequential,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A84NQ
AR,2018,4,409,Late,Standard,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A84LR
AR,2018,4,410,No cover,Standard,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A84NR
AR,2018,4,411,No cover,Weedy,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A84NW
AR,2018,4,412,Late,Weedy,6/7/2018,2,DIGSA,0,1,1,1,NA,NA,Digitaria sanguinalis,0,1,NA,A84LW
AR,2018,1,101,Late,Standard,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A81LR
AR,2018,1,102,Mid,Sequential,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A81MQ
AR,2018,1,103,Early,Weedy,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A81EW
AR,2018,1,104,Mid,Standard,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A81MR
AR,2018,1,105,Early,Sequential,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A81EQ
AR,2018,1,106,Late,Weedy,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A81LW
AR,2018,1,107,Early,Standard,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A81ER
AR,2018,1,108,Late,Sequential,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A81LQ
AR,2018,1,109,Mid,Weedy,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A81MW
AR,2018,1,110,No cover,Standard,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A81NR
AR,2018,1,111,No cover,Sequential,6/7/2018,2,IPOLA,1,1,1,1,NA,NA,Ipomoea lacunosa,1,1,NA,A81NQ
AR,2018,1,112,No cover,Weedy,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A81NW
AR,2018,2,201,No cover,Standard,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A82NR
AR,2018,2,202,Early,Sequential,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A82EQ
AR,2018,2,203,Late,Standard,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A82LR
AR,2018,2,204,Late,Sequential,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A82LQ
AR,2018,2,205,No cover,Sequential,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A82NQ
AR,2018,2,206,Mid,Sequential,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A82MQ
AR,2018,2,207,Early,Weedy,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A82EW
AR,2018,2,208,Mid,Weedy,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A82MW
AR,2018,2,209,Early,Standard,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A82ER
AR,2018,2,210,No cover,Weedy,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A82NW
AR,2018,2,211,Mid,Standard,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A82MR
AR,2018,2,212,Late,Weedy,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A82LW
AR,2018,3,301,No cover,Sequential,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A83NQ
AR,2018,3,302,Mid,Standard,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A83MR
AR,2018,3,303,Mid,Weedy,6/7/2018,2,IPOLA,1,1,1,1,NA,NA,Ipomoea lacunosa,1,1,NA,A83MW
AR,2018,3,304,Late,Weedy,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A83LW
AR,2018,3,305,Late,Sequential,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A83LQ
AR,2018,3,306,Early,Weedy,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A83EW
AR,2018,3,307,Early,Standard,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A83ER
AR,2018,3,308,No cover,Standard,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A83NR
AR,2018,3,309,No cover,Weedy,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A83NW
AR,2018,3,310,Late,Standard,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A83LR
AR,2018,3,311,Early,Sequential,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A83EQ
AR,2018,3,312,Mid,Sequential,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A83MQ
AR,2018,4,401,Mid,Standard,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A84MR
AR,2018,4,402,Mid,Weedy,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A84MW
AR,2018,4,403,Early,Sequential,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A84EQ
AR,2018,4,404,Early,Weedy,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A84EW
AR,2018,4,405,Early,Standard,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A84ER
AR,2018,4,406,Mid,Sequential,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A84MQ
AR,2018,4,407,Late,Sequential,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A84LQ
AR,2018,4,408,No cover,Sequential,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A84NQ
AR,2018,4,409,Late,Standard,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A84LR
AR,2018,4,410,No cover,Standard,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A84NR
AR,2018,4,411,No cover,Weedy,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A84NW
AR,2018,4,412,Late,Weedy,6/7/2018,2,IPOLA,0,1,1,1,NA,NA,Ipomoea lacunosa,0,1,NA,A84LW
AR,2018,1,101,Late,Standard,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A81LR
AR,2018,1,102,Mid,Sequential,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A81MQ
AR,2018,1,103,Early,Weedy,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A81EW
AR,2018,1,104,Mid,Standard,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A81MR
AR,2018,1,105,Early,Sequential,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A81EQ
AR,2018,1,106,Late,Weedy,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A81LW
AR,2018,1,107,Early,Standard,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A81ER
AR,2018,1,108,Late,Sequential,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A81LQ
AR,2018,1,109,Mid,Weedy,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A81MW
AR,2018,1,110,No cover,Standard,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A81NR
AR,2018,1,111,No cover,Sequential,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A81NQ
AR,2018,1,112,No cover,Weedy,6/7/2018,2,SEBEX,1,1,1,1,NA,NA,Sesbania exaltata,1,1,NA,A81NW
AR,2018,2,201,No cover,Standard,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A82NR
AR,2018,2,202,Early,Sequential,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A82EQ
AR,2018,2,203,Late,Standard,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A82LR
AR,2018,2,204,Late,Sequential,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A82LQ
AR,2018,2,205,No cover,Sequential,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A82NQ
AR,2018,2,206,Mid,Sequential,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A82MQ
AR,2018,2,207,Early,Weedy,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A82EW
AR,2018,2,208,Mid,Weedy,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A82MW
AR,2018,2,209,Early,Standard,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A82ER
AR,2018,2,210,No cover,Weedy,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A82NW
AR,2018,2,211,Mid,Standard,6/7/2018,2,SEBEX,1,1,1,1,NA,NA,Sesbania exaltata,1,1,NA,A82MR
AR,2018,2,212,Late,Weedy,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A82LW
AR,2018,3,301,No cover,Sequential,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A83NQ
AR,2018,3,302,Mid,Standard,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A83MR
AR,2018,3,303,Mid,Weedy,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A83MW
AR,2018,3,304,Late,Weedy,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A83LW
AR,2018,3,305,Late,Sequential,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A83LQ
AR,2018,3,306,Early,Weedy,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A83EW
AR,2018,3,307,Early,Standard,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A83ER
AR,2018,3,308,No cover,Standard,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A83NR
AR,2018,3,309,No cover,Weedy,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A83NW
AR,2018,3,310,Late,Standard,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A83LR
AR,2018,3,311,Early,Sequential,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A83EQ
AR,2018,3,312,Mid,Sequential,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A83MQ
AR,2018,4,401,Mid,Standard,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A84MR
AR,2018,4,402,Mid,Weedy,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A84MW
AR,2018,4,403,Early,Sequential,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A84EQ
AR,2018,4,404,Early,Weedy,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A84EW
AR,2018,4,405,Early,Standard,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A84ER
AR,2018,4,406,Mid,Sequential,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A84MQ
AR,2018,4,407,Late,Sequential,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A84LQ
AR,2018,4,408,No cover,Sequential,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A84NQ
AR,2018,4,409,Late,Standard,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A84LR
AR,2018,4,410,No cover,Standard,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A84NR
AR,2018,4,411,No cover,Weedy,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A84NW
AR,2018,4,412,Late,Weedy,6/7/2018,2,SEBEX,0,1,1,1,NA,NA,Sesbania exaltata,0,1,NA,A84LW
AR,2018,1,101,Late,Standard,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A81LR
AR,2018,1,102,Mid,Sequential,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A81MQ
AR,2018,1,103,Early,Weedy,6/18/2018,4,AMAPA,4,NA,1,NA,NA,NA,Amaranthus palmeri,4,NA,NA,A81EW
AR,2018,1,104,Mid,Standard,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A81MR
AR,2018,1,105,Early,Sequential,6/18/2018,4,AMAPA,2,NA,1,NA,NA,NA,Amaranthus palmeri,2,NA,NA,A81EQ
AR,2018,1,106,Late,Weedy,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A81LW
AR,2018,1,107,Early,Standard,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A81ER
AR,2018,1,108,Late,Sequential,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A81LQ
AR,2018,1,109,Mid,Weedy,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A81MW
AR,2018,1,110,No cover,Standard,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A81NR
AR,2018,1,111,No cover,Sequential,6/18/2018,4,AMAPA,1,NA,1,NA,NA,NA,Amaranthus palmeri,1,NA,NA,A81NQ
AR,2018,1,112,No cover,Weedy,6/18/2018,4,AMAPA,1,NA,1,NA,NA,NA,Amaranthus palmeri,1,NA,NA,A81NW
AR,2018,2,201,No cover,Standard,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A82NR
AR,2018,2,202,Early,Sequential,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A82EQ
AR,2018,2,203,Late,Standard,6/18/2018,4,AMAPA,6,NA,1,NA,NA,NA,Amaranthus palmeri,6,NA,NA,A82LR
AR,2018,2,204,Late,Sequential,6/18/2018,4,AMAPA,1,NA,1,NA,NA,NA,Amaranthus palmeri,1,NA,NA,A82LQ
AR,2018,2,205,No cover,Sequential,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A82NQ
AR,2018,2,206,Mid,Sequential,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A82MQ
AR,2018,2,207,Early,Weedy,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A82EW
AR,2018,2,208,Mid,Weedy,6/18/2018,4,AMAPA,2,NA,1,NA,NA,NA,Amaranthus palmeri,2,NA,NA,A82MW
AR,2018,2,209,Early,Standard,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A82ER
AR,2018,2,210,No cover,Weedy,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A82NW
AR,2018,2,211,Mid,Standard,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A82MR
AR,2018,2,212,Late,Weedy,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A82LW
AR,2018,3,301,No cover,Sequential,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A83NQ
AR,2018,3,302,Mid,Standard,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A83MR
AR,2018,3,303,Mid,Weedy,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A83MW
AR,2018,3,304,Late,Weedy,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A83LW
AR,2018,3,305,Late,Sequential,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A83LQ
AR,2018,3,306,Early,Weedy,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A83EW
AR,2018,3,307,Early,Standard,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A83ER
AR,2018,3,308,No cover,Standard,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A83NR
AR,2018,3,309,No cover,Weedy,6/18/2018,4,AMAPA,13,NA,1,NA,NA,NA,Amaranthus palmeri,13,NA,NA,A83NW
AR,2018,3,310,Late,Standard,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A83LR
AR,2018,3,311,Early,Sequential,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A83EQ
AR,2018,3,312,Mid,Sequential,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A83MQ
AR,2018,4,401,Mid,Standard,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A84MR
AR,2018,4,402,Mid,Weedy,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A84MW
AR,2018,4,403,Early,Sequential,6/18/2018,4,AMAPA,8,NA,1,NA,NA,NA,Amaranthus palmeri,8,NA,NA,A84EQ
AR,2018,4,404,Early,Weedy,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A84EW
AR,2018,4,405,Early,Standard,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A84ER
AR,2018,4,406,Mid,Sequential,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A84MQ
AR,2018,4,407,Late,Sequential,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A84LQ
AR,2018,4,408,No cover,Sequential,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A84NQ
AR,2018,4,409,Late,Standard,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A84LR
AR,2018,4,410,No cover,Standard,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A84NR
AR,2018,4,411,No cover,Weedy,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A84NW
AR,2018,4,412,Late,Weedy,6/18/2018,4,AMAPA,0,NA,1,NA,NA,NA,Amaranthus palmeri,0,NA,NA,A84LW
AR,2018,1,101,Late,Standard,6/18/2018,4,BRAPP,1,NA,1,NA,NA,NA,Brachiaria platyphylla,1,NA,NA,A81LR
AR,2018,1,102,Mid,Sequential,6/18/2018,4,BRAPP,17,NA,1,NA,NA,NA,Brachiaria platyphylla,17,NA,NA,A81MQ
AR,2018,1,103,Early,Weedy,6/18/2018,4,BRAPP,28,NA,1,NA,NA,NA,Brachiaria platyphylla,28,NA,NA,A81EW
AR,2018,1,104,Mid,Standard,6/18/2018,4,BRAPP,0,NA,1,NA,NA,NA,Brachiaria platyphylla,0,NA,NA,A81MR
AR,2018,1,105,Early,Sequential,6/18/2018,4,BRAPP,48,NA,1,NA,NA,NA,Brachiaria platyphylla,48,NA,NA,A81EQ
AR,2018,1,106,Late,Weedy,6/18/2018,4,BRAPP,44,NA,1,NA,NA,NA,Brachiaria platyphylla,44,NA,NA,A81LW
